Year,Month,State,City,Vicinity,Sucess,Suicide,Attack type,Target,Terrorist Group,No of terrorists,Weapon type,Killed,Wounded
2003,4,Bihar,Karpi,0,1,0,Armed Assault,Private Citizens,PWG,0,Firearms,4,0
2003,4,Jammu and Kashmir,Nishat,0,1,0,Bombing,Private Citizens,Unknown,0,Explosives,0,2
2003,4,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Private Citizens,Unknown,0,Explosives,0,6
2003,4,Bihar,Govindpur,0,1,0,Bombing,Police,MCC,0,Explosives,5,0
2003,4,Jammu and Kashmir,Gool,0,1,0,Armed Assault,Police,Unknown,30,Firearms,1,1
2003,4,Jammu and Kashmir,Magam,0,1,0,Bombing,Business,Unknown,0,Explosives,1,9
2003,4,Jammu and Kashmir,Goriwan,0,1,0,Bombing,Private Citizens,Unknown,0,Explosives,6,12
2003,4,Jammu and Kashmir,Srinagar,0,1,1,Bombing,Media,Muslim Rebels,3,Explosives,5,3
2003,4,Jammu and Kashmir,Baramulla,0,0,0,Bombing,Government,Unknown,0,Explosives,0,0
2003,5,Jammu and Kashmir,Tral,0,1,0,Armed Assault,Military,Muslim extremists,3,Firearms,1,0
2003,5,Jammu and Kashmir,Anantnag,0,1,0,Bombing,Police,Unknown,0,Explosives,0,15
2003,5,Jammu and Kashmir,Ganderbal,0,0,0,Assassination,Government,Muslim extremists,0,Explosives,0,1
2003,5,Jammu and Kashmir,Doda,0,1,0,Bombing,Police,HM,0,Explosives,1,20
2003,5,Jammu and Kashmir,Lasjan,0,1,0,Bombing,Police,Muslim extremists,0,Explosives,0,2
2003,5,Jammu and Kashmir,Pulwama,0,1,0,Bombing,Police,Muslim extremists,0,Explosives,0,23
2003,5,Tripura,Mohorcherra,0,1,0,Armed Assault,Private Citizens,ATTF ,15,Firearms,9,3
2003,5,Jammu and Kashmir,Baramulla district,0,1,0,Bombing,Military,AlMansoorian,0,Explosives,4,5
2003,5,Tripura,Fimnacherra,0,1,0,Armed Assault,Private Citizens,ATTF ,0,Firearms,19,3
2003,5,Tripura,Agartala,1,1,0,Armed Assault,Private Citizens,NLFT,0,Firearms,2,0
2003,5,Jammu and Kashmir,Khrew,0,1,0,Armed Assault,Government,Unknown,0,Firearms,1,0
2003,5,Jammu and Kashmir,Kupwara,0,1,0,Armed Assault,Police,Unknown,0,Firearms,0,7
2003,5,Jammu and Kashmir,Shopian,0,1,0,Armed Assault,Police,Unknown,0,Firearms,2,3
2003,5,Jammu and Kashmir,Narsu,0,1,0,Armed Assault,Military,Muslim extremists,0,Firearms,1,1
2003,5,Jammu and Kashmir,Srinagar,0,1,0,Armed Assault,Police,Unknown,0,Firearms,1,0
2003,5,Jammu and Kashmir,Thanamandi,0,1,0,Armed Assault,Military,Muslim extremists,0,Explosives,1,4
2003,5,Jammu and Kashmir,Srinagar,0,1,0,Armed Assault,Police,Unknown,0,Firearms,2,0
2003,5,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Military,Unknown,0,Explosives,0,0
2003,5,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Military,Unknown,0,Explosives,0,14
2003,5,Jammu and Kashmir,Awantipora,0,1,0,Armed Assault,Police,Unknown,0,Firearms,1,0
2003,5,Jammu and Kashmir,Srinagar,0,1,0,Armed Assault,Military,Unknown,0,Firearms,1,0
2003,5,Jammu and Kashmir,Dangiwacha,0,1,0,Armed Assault,Military,Muslim extremists,0,Firearms,1,2
2003,5,Jammu and Kashmir,Thanamandi,0,1,0,Bombing,Private Citizens,Muslim extremists,0,Explosives,2,0
2003,5,Jammu and Kashmir,Khudwani,0,1,0,Bombing,Military,Unknown,0,Explosives,0,13
2003,5,Jammu and Kashmir,Bragam,0,1,0,Armed Assault,Government,Unknown,0,Firearms,1,0
2003,6,Manipur,Tuinem,1,1,0,Armed Assault,Police,PREPAK,0,Firearms,0,0
2003,6,Andhra Pradesh,Nemallipuri,0,1,0,Bombing,Police,PWG,0,Explosives,3,1
2003,6,Andhra Pradesh,Khammam district,0,1,0,Kidnapping,Police,PWG,0,Unknown,0,0
2003,6,Jammu and Kashmir,Khiram,0,1,0,Armed Assault,Private Citizens,Unknown,0,Firearms,1,0
2003,6,Jammu and Kashmir,Shopian,0,1,0,Bombing,Military,Unknown,0,Explosives,0,5
2003,6,Jammu and Kashmir,Thodi,0,1,0,Unarmed Assault,Private Citizens,LeT,0,Chemical,1,0
2003,6,Jammu and Kashmir,Dodi,0,1,0,Assassination,Private Citizens,Unknown,0,Chemical,1,0
2003,6,Jammu and Kashmir,Shopian,0,1,0,Bombing,Transportation,Unknown,1,Explosives,2,48
2003,6,Jammu and Kashmir,Sogam,0,1,0,Armed Assault,Private Citizens,Unknown,0,Firearms,3,1
2003,6,Jammu and Kashmir,Hari,0,1,0,Assassination,Private Citizens,Unknown,4,Chemical,1,0
2003,6,Jammu and Kashmir,Jammu,0,1,1,Armed Assault,Military,Unknown,2,Explosives,14,7
2003,7,Bihar,Paraiya,0,1,0,Armed Assault,Police,MCC,0,Firearms,3,3
2003,7,Jammu and Kashmir,Larnoo,0,1,0,Armed Assault,Government,JuM,0,Firearms,3,27
2003,7,Jammu and Kashmir,Kaloosa,0,1,0,Bombing,Educational Institution,Unknown,0,Explosives,0,9
2003,7,Bihar,Nadda,1,1,0,Bombing,Transportation,MCC,0,Explosives,0,0
2003,7,Bihar,Pipra,0,1,0,Bombing,Transportation,MCC,0,Explosives,0,0
2003,7,Bihar,Rambhadrapur,1,1,0,Facility,Transportation,MCC,0,Sabotage Equipment,0,0
2003,7,Bihar,Bairagnia,0,1,0,Facility,Transportation,MCC,0,Sabotage Equipment,0,0
2003,7,Tripura,Rathinjaihalampara,0,1,0,Armed Assault,Private Citizens,NLFT,0,Firearms,4,1
2003,7,Tripura,Thanabulhalampara,0,1,0,Armed Assault,Private Citizens,NLFT,0,Firearms,4,1
2003,7,Jammu and Kashmir,Katra,0,1,0,Bombing,Private Citizens,Unknown,0,Explosives,7,42
2003,7,Jammu and Kashmir,Jammu district,0,1,1,Bombing,Military,Brigade,3,Explosives,8,2
2003,7,Jammu and Kashmir,Qazigund,0,1,0,Bombing,Private Citizens,Unknown,0,Explosives,6,6
2003,7,Manipur,Wangjing,0,1,0,Armed Assault,Government,Unknown,0,Firearms,2,4
2003,7,Jammu and Kashmir,Kokernag,0,1,0,Bombing,Military,Unknown,0,Explosives,0,14
2003,7,Maharashtra,Mumbai,0,1,0,Bombing,Transportation,Unknown,0,Explosives,5,31
2003,7,Tripura,Champahaur,0,1,0,Armed Assault,Private Citizens,NLFT,0,Firearms,4,0
2003,7,Jammu and Kashmir,Kokernag,1,1,0,Armed Assault,Government,Unknown,0,Firearms,1,0
2003,8,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Military,Unknown,0,Explosives,2,8
2003,8,Maharashtra,Mumbai,0,1,0,Bombing,Private Citizens,Students Islamic Movement of India ,0,Explosives,52,150
2003,9,Jammu and Kashmir,Banihal,0,1,0,Armed Assault,Government,Unknown,0,Firearms,5,8
2003,9,Jammu and Kashmir,Chursoo,0,1,0,Bombing,Military,Unknown,0,Explosives,5,8
2003,9,Jammu and Kashmir,Ishber,0,1,0,Armed Assault,Military,Unknown,0,Firearms,5,9
2003,9,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Military,HM,0,Explosives,6,25
2003,9,Jammu and Kashmir,Jammu,0,1,0,Armed Assault,Police,Unknown,3,Firearms,2,0
2003,9,Assam,Guwahati,0,1,0,Bombing,Private Citizens,Unknown,0,Explosives,0,5
2003,9,Jharkhand,Unknown,0,1,0,Bombing,Violent Political Party,Unknown,0,Explosives,3,0
2003,9,Bihar,Unknown,0,1,0,Bombing,Police,PWG,0,Explosives,12,0
2003,9,Jammu and Kashmir,Doda,0,1,0,Bombing,Police,Unknown,0,Explosives,1,8
2003,9,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Military,HM,0,Explosives,1,20
2003,9,Jammu and Kashmir,Nowgam,0,1,0,Bombing,Military,Unknown,2,Explosives,4,6
2003,9,Jammu and Kashmir,Rajouri,0,1,0,Bombing,Private Citizens,LeT,0,Explosives,2,10
2003,9,Jammu and Kashmir,Udhampur,0,1,0,Armed Assault,Private Citizens,HM,0,Firearms,4,0
2003,9,Tripura,Dhurai Sambrai,0,1,0,Armed Assault,Violent Political Party,NLFT,0,Firearms,6,3
2003,10,Andhra Pradesh,Tirupati,0,1,0,Bombing,Government,PWG,0,Explosives,0,5
2003,10,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Transportation,Unknown,0,Explosives,2,58
2003,10,Jammu and Kashmir,Anantnag,0,1,0,Bombing,Private Citizens,Unknown,0,Explosives,1,7
2003,10,Jammu and Kashmir,Kulgam,0,1,0,Bombing,Transportation,Unknown,0,Explosives,0,14
2003,10,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Telecommunication,Kashmir Freedom Force,0,Explosives,0,36
2003,11,Jammu and Kashmir,Pulwama district,0,1,0,Assassination,Government,Unknown,0,Firearms,1,0
2003,11,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Military,Unknown,0,Explosives,0,1
2003,11,Manipur,Moreh,1,1,0,Bombing,Military,United National Liberation Front ,0,Explosives,2,3
2003,11,Manipur,Imphal,0,1,0,Kidnapping,Government,Kuki National Front ,0,Firearms,1,0
2003,11,Jammu and Kashmir,Anantnag,0,1,0,Assassination,Government,Unknown,0,Firearms,1,0
2003,11,Assam,Manja,0,1,0,Kidnapping,Private Citizens,United People Democratic Solidarity ,0,Melee,4,0
2003,11,Jammu and Kashmir,Bandipora,1,1,0,Armed Assault,Military,Unknown,0,Firearms,1,2
2003,11,Jammu and Kashmir,Naseem Bagh,0,1,0,Bombing,Military,Unknown,0,Explosives,0,4
2003,11,Jammu and Kashmir,Pulwama,0,1,0,Bombing,Educational Institution,Unknown,0,Explosives,0,3
2003,11,Jammu and Kashmir,Srinagar,0,1,0,Armed Assault,Police,AlMansoorian,2,Firearms,1,2
2003,11,Assam,Tinsukia,0,1,0,Armed Assault,Private Citizens,ULFA,6,Firearms,8,2
2003,11,Jammu and Kashmir,Srinagar,0,0,0,Bombing,Police,Unknown,0,Explosives,1,10
2003,11,West Bengal,Salbani,0,1,0,Bombing,Police,PWG,0,Explosives,0,5
2003,11,Assam,Karbi Anglong district,0,1,0,Armed Assault,Private Citizens,Kuki Revolutionary Army ,0,Firearms,5,12
2003,12,Jammu and Kashmir,Anantnag,0,1,0,Bombing,Police,Unknown,0,Explosives,0,21
2003,12,Kerala,Nooranad,0,0,0,Bombing,Institutions,Unknown,4,Incendiary,0,0
2003,12,Assam,Makum,0,1,0,Bombing,Business,ULFA,2,Explosives,2,7
2004,1,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Private Citizens,Unknown,0,Explosives,1,20
2004,1,Jammu and Kashmir,Jammu,0,1,0,Armed Assault,Transportation,Unknown,2,Explosives,7,20
2004,1,Jammu and Kashmir,Bijbehara,0,0,0,Bombing,Police,Muslim extremists,0,Explosives,0,8
2004,1,Tripura,South Tripura district,0,1,0,Bombing,Military,NLFT,0,Explosives,5,0
2004,1,Jammu and Kashmir,Shopian,0,0,0,Armed Assault,Police,Muslim extremists,0,Firearms,1,0
2004,1,Jammu and Kashmir,Jammu,0,1,0,Bombing,Institutions,Unknown,0,Explosives,2,20
2004,1,Jammu and Kashmir,Lorgam,0,1,0,Armed Assault,Private Citizens,Unknown,0,Firearms,2,0
2004,1,Assam,Kunwarpur,0,1,0,Bombing,Utilities,ULFA,0,Explosives,0,0
2004,1,Jammu and Kashmir,Anantnag,0,0,0,Bombing,Police,Unknown,0,Explosives,1,14
2004,1,Bihar,Mirzapur,0,1,0,Kidnapping,Terrorists,PWG,0,Firearms,4,2
2004,1,West Bengal,Beliabera,0,1,0,Armed Assault,Private Citizens,Kamtapur Liberation Organization ,0,Firearms,4,5
2004,1,Jammu and Kashmir,Hyderpora,0,1,0,Bombing,Military,HM,0,Explosives,0,7
2004,1,Jammu and Kashmir,Majra Bambal,0,1,0,Armed Assault,Private Citizens,LeT,0,Firearms,1,1
2004,2,Jammu and Kashmir,Shopian,0,1,0,Bombing,Military,Unknown,0,Explosives,3,30
2004,2,Jammu and Kashmir,Qazigund,0,1,0,Bombing,Military,Unknown,0,Explosives,0,17
2004,2,Jammu and Kashmir,Gagarsulla,0,1,0,Bombing,Military,Unknown,0,Explosives,1,1
2004,2,Jammu and Kashmir,Beerwah,0,1,0,Bombing,Private Citizens,Unknown,0,Explosives,1,3
2004,3,Jammu and Kashmir,Jammu,0,1,0,Armed Assault,Police,Unknown,0,Firearms,6,0
2004,3,Jammu and Kashmir,Srinagar,0,1,0,Armed Assault,Government,AlMansoorian,2,Firearms,4,6
2004,3,Jammu and Kashmir,Pulwama,0,1,0,Hostage Taking (Barricade Incident),Educational Institution,Unknown,2,Firearms,4,0
2004,3,Jammu and Kashmir,Manasbal,0,1,0,Bombing,Military,Unknown,0,Explosives,2,40
2004,4,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Government,AlArifeen,0,Explosives,0,1
2004,4,Jammu and Kashmir,Pulwama,0,0,0,Bombing,Military,Unknown,1,Explosives,8,57
2004,4,Jammu and Kashmir,Uri,0,1,0,Bombing,Government,Save Kashmir Movement,1,Explosives,9,30
2004,4,Jharkhand,Chaibasa,1,1,0,Bombing,Police,PWG,0,Explosives,26,0
2004,4,Andhra Pradesh,Guntur district,0,0,0,Armed Assault,Police,Unknown,0,Firearms,2,1
2004,4,Jammu and Kashmir,Unknown,0,1,0,Bombing,Private Citizens,LeT,1,Explosives,1,22
2004,4,Bihar,Patna,0,0,0,Bombing,Police,MCC,0,Explosives,3,6
2004,4,Assam,Guwahati,0,1,0,Bombing,Private Citizens,Unknown,0,Explosives,0,6
2004,4,Chhattisgarh,Bastar,0,1,0,Facility,Government,MCC,0,Firearms,0,4
2004,4,Jammu and Kashmir,Bandipora,1,1,0,Bombing,Government,MCC,0,Explosives,0,4
2004,4,Jharkhand,Dhanbad,0,1,0,Facility,Government,MCC,0,Firearms,1,0
2004,4,Manipur,Unknown,0,1,0,Facility,Government,MCC,0,Unknown,4,3
2004,4,Bihar,Unknown,0,1,0,Armed Assault,Private Citizens,Unknown,0,Firearms,2,4
2004,4,Jammu and Kashmir,Pulwama,0,1,0,Bombing,Private Citizens,Unknown,0,Explosives,0,10
2004,4,Jammu and Kashmir,Pulwama,0,0,0,Assassination,Private Citizens,Unknown,0,Explosives,0,11
2004,4,Jammu and Kashmir,Srinagar,0,1,0,Armed Assault,Government,Unknown,0,Explosives,0,2
2004,4,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Government,Unknown,0,Explosives,0,4
2004,4,Jammu and Kashmir,Pampore,0,1,0,Bombing,Police,Unknown,0,Explosives,0,14
2004,5,Jammu and Kashmir,Sopore,0,1,0,Bombing,Private Citizens,Muslim extremists,0,Explosives,1,11
2004,5,Jammu and Kashmir,Chadoora,0,1,0,Bombing,Military,HM,0,Explosives,3,22
2004,5,Jammu and Kashmir,Woodsa,0,1,0,Bombing,Military,HM,0,Explosives,28,0
2004,5,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Police,Unknown,0,Explosives,0,13
2004,5,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Private Citizens,Save Kashmir Movement,0,Explosives,0,0
2004,6,Jammu and Kashmir,Poonch,0,1,0,Bombing,Police,Unknown,0,Explosives,3,7
2004,6,Jammu and Kashmir,Jammu,0,1,0,Bombing,Police,Unknown,0,Explosives,1,0
2004,6,Assam,Tinsukia district,0,1,0,Bombing,Business,Unknown,0,Explosives,0,23
2004,6,Jammu and Kashmir,Bogund,0,1,0,Armed Assault,Private Citizens,Unknown,0,Firearms,11,0
2004,6,Jammu and Kashmir,Jamaslan,0,1,0,Armed Assault,Private Citizens,Unknown,0,Firearms,4,0
2004,6,Jammu and Kashmir,Pahalgam,0,1,0,Bombing,Tourists,Unknown,0,Explosives,4,28
2004,6,Jammu and Kashmir,Srinagar,0,1,0,Armed Assault,Government,Unknown,0,Firearms,1,0
2004,6,Jammu and Kashmir,Ashmuqam,0,1,0,Armed Assault,Government,Unknown,0,Firearms,1,0
2004,6,Jammu and Kashmir,Baramulla,0,1,0,Bombing,Police,Unknown,0,Explosives,7,0
2004,6,Jammu and Kashmir,Poonch,0,1,0,Armed Assault,Military,Unknown,0,Firearms,2,2
2004,6,Jammu and Kashmir,Anantnag,0,1,0,Bombing,Police,Unknown,0,Explosives,0,19
2004,6,Jharkhand,Unknown,0,1,0,Bombing,Police,MCC,0,Explosives,6,0
2004,6,Assam,Guwahati,0,1,0,Bombing,Transportation,Unknown,0,Explosives,5,17
2004,6,Jammu and Kashmir,Poonch,0,1,0,Armed Assault,Private Citizens,Unknown,0,Firearms,12,10
2004,6,Jammu and Kashmir,Srinagar,0,1,0,Armed Assault,Government,Unknown,0,Firearms,2,0
2004,6,Jammu and Kashmir,Baramulla,0,1,0,Armed Assault,Private Citizens,Unknown,0,Firearms,1,0
2004,6,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Military,Unknown,0,Explosives,0,9
2004,7,Jammu and Kashmir,Doda District,0,0,0,Assassination,Government,Muslim extremists,0,Firearms,7,4
2004,7,Jammu and Kashmir,Anantnag,0,1,0,Bombing,Police,Unknown,0,Explosives,0,23
2004,7,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Tourists,Unknown,0,Explosives,2,15
2004,7,Jammu and Kashmir,Poonch district,0,1,0,Bombing,Police,Unknown,0,Explosives,2,1
2004,7,Jammu and Kashmir,Anantnag,0,1,0,Bombing,Private Citizens,Unknown,0,Explosives,0,6
2004,7,Assam,Bismile,0,1,0,Bombing,Utilities,ULFA,0,Explosives,0,0
2004,7,Assam,Guwahati,0,1,0,Bombing,Transportation,ULFA,0,Explosives,0,2
2004,7,Jammu and Kashmir,Gutrian,0,1,0,Armed Assault,Military,Unknown,0,Firearms,5,1
2004,7,Jammu and Kashmir,Doru,0,1,0,Bombing,Private Citizens,Unknown,0,Explosives,3,0
2004,7,Jammu and Kashmir,Rajouri,0,1,0,Armed Assault,Private Citizens,LeT,0,Melee,3,1
2004,7,Jammu and Kashmir,Baramulla,0,1,0,Bombing,Military,Unknown,0,Explosives,1,34
2004,7,Jammu and Kashmir,Srinagar,0,1,0,Armed Assault,Police,AlMansoorian,2,Firearms,7,2
2004,8,Jammu and Kashmir,Thanamandi,1,1,0,Armed Assault,Private Citizens,Unknown,2,Firearms,1,0
2004,8,Assam,Gauripar,0,1,0,Bombing,Business,ULFA,0,Explosives,0,20
2004,8,Assam,Dhemaji,0,1,0,Bombing,Educational Institution,ULFA,0,Explosives,12,0
2004,8,Orissa,Bhubaneswar,0,1,0,Bombing,Government,Unknown,0,Explosives,0,1
2004,8,Jammu and Kashmir,Malachamlan,0,1,0,Armed Assault,Private Citizens,LeT,0,Firearms,4,0
2004,8,Assam,Dibrugarh,0,1,0,Bombing,Private Citizens,ULFA,0,Explosives,0,7
2004,8,Assam,Gossaigaon,0,1,0,Bombing,Transportation,ULFA,0,Explosives,1,37
2004,8,Assam,Guwahati,1,1,0,Bombing,Military,ULFA,0,Explosives,3,0
2004,8,Assam,Gossaigaon,0,1,0,Bombing,Business,ULFA,0,Explosives,0,0
2004,8,Assam,Tangla,0,1,0,Bombing,Private Citizens,ULFA,0,Explosives,0,7
2004,8,Maharashtra,Purna,0,1,0,Bombing,Institutions,Unknown,0,Explosives,0,16
2004,8,Jammu and Kashmir,Seri,0,0,0,Bombing,Government,Unknown,0,Explosives,0,0
2004,8,Jammu and Kashmir,Jammu,0,1,0,Bombing,Police,Unknown,0,Explosives,1,19
2004,9,Jammu and Kashmir,Sheendara,0,1,0,Armed Assault,Police,Unknown,2,Firearms,1,0
2004,9,Jammu and Kashmir,Doda district,0,1,0,Kidnapping,Private Citizens,LeT,0,Incendiary,0,4
2004,9,Jammu and Kashmir,Rajouri,0,1,0,Armed Assault,Private Citizens,LeT,0,Incendiary,0,3
2004,9,Kerala,Nallalalam,0,1,0,Armed Assault,Institutions,Rashtriya Swayamsevak Sangh,40,Firearms,0,7
2004,10,Jammu and Kashmir,Aishmuqam,0,1,0,Kidnapping,Private Citizens,Unknown,0,Firearms,1,0
2004,10,Assam,Makri Jhoda,0,1,0,Armed Assault,Private Citizens,NDFB,0,Firearms,15,0
2004,10,Nagaland,Dimapur,0,1,0,Bombing,Transportation,ULFA,0,Explosives,12,40
2004,10,Assam,Dhekiajuli,0,1,0,Bombing,Private Citizens,ULFA,0,Explosives,3,14
2004,10,Assam,Sonitpur district,0,1,0,Bombing,Utilities,ULFA,0,Explosives,0,0
2004,10,Assam,Gelapukhuri,0,1,0,Armed Assault,Private Citizens,NDFB,0,Firearms,9,6
2004,10,Assam,Unknown,0,1,0,Armed Assault,Private Citizens,NDFB,6,Firearms,10,0
2004,10,Jammu and Kashmir,Doda district,0,0,0,Armed Assault,Government,HuM,0,Firearms,0,0
2004,10,West Bengal,Medinipur district,0,1,0,Armed Assault,Military,PWG,0,Firearms,4,0
2004,11,Jammu and Kashmir,Shopian,0,1,0,Bombing,Institutions,Unknown,0,Explosives,0,21
2004,11,Jammu and Kashmir,Kangan,1,1,0,Assassination,Government,Unknown,0,Firearms,1,0
2004,11,Jammu and Kashmir,Sunderbani,0,1,1,Bombing,Military,Unknown,1,Explosives,1,4
2004,12,Jammu and Kashmir,Sopore,0,1,1,Armed Assault,Police,AlMansoorian,0,Explosives,7,10
2004,12,Jammu and Kashmir,Pulwama,0,1,0,Bombing,Military,HM,0,Explosives,12,0
2004,12,Jammu and Kashmir,Anantnag,0,1,0,Bombing,Police,Unknown,0,Explosives,0,26
2004,12,Assam,Nagaon,1,1,0,Bombing,Unknown,ULFA,0,Explosives,2,44
2004,12,Jammu and Kashmir,Pakharpora,0,1,0,Bombing,Police,Unknown,0,Explosives,2,39
2004,12,Jammu and Kashmir,Srinagar,0,1,0,Assassination,Government,Unknown,0,Firearms,5,1
2005,1,Jammu and Kashmir,Anantnag,0,1,0,Assassination,Police,Unknown,0,Explosives,0,17
2005,1,Jammu and Kashmir,Unknown,0,1,0,Bombing,Police,Unknown,0,Explosives,0,5
2005,1,Bihar,Munger,0,1,0,Bombing,Police,Unknown,0,Explosives,7,0
2005,1,Jammu and Kashmir,Srinagar,0,1,0,Facility,Government,AlMansoorian,0,Firearms,5,4
2005,1,Jammu and Kashmir,Srinagar,0,1,0,Facility,Military,AlMansoorian,2,Firearms,4,6
2005,1,Jammu and Kashmir,Anantnag district,0,1,0,Armed Assault,Private Citizens,Muslim extremists,0,Firearms,2,0
2005,1,Assam,Sagolia,0,1,0,Bombing,Private Citizens,ULFA,0,Explosives,1,9
2005,1,Assam,Karbu Anglong district,0,1,0,Bombing,Private Citizens,ULFA,0,Explosives,0,3
2005,1,Assam,Unknown,0,1,0,Bombing,Utilities,ULFA,0,Explosives,0,0
2005,1,Assam,Unknown,0,0,0,Bombing,Telecommunication,ULFA,0,Explosives,0,0
2005,1,Jammu and Kashmir,Baramulla,0,1,0,Bombing,Private Citizens,Unknown,0,Explosives,0,0
2005,1,Assam,Guwahati,0,1,0,Bombing,Private Citizens,ULFA,0,Explosives,0,6
2005,1,Jammu and Kashmir,Sumbal,0,0,0,Bombing,Government,Unknown,1,Explosives,0,0
2005,1,Jammu and Kashmir,Pampore,0,1,0,Bombing,Government,Unknown,0,Explosives,0,26
2005,1,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Educational Institution,Unknown,0,Explosives,0,1
2005,1,Jammu and Kashmir,Nachala,0,1,0,Bombing,Private Citizens,Unknown,0,Explosives,4,2
2005,1,Jammu and Kashmir,Gainad,0,1,0,Armed Assault,Police,Harkatul,0,Firearms,3,0
2005,1,Jammu and Kashmir,Nashla,0,1,0,Bombing,Private Citizens,Unknown,0,Explosives,4,2
2005,2,Jammu and Kashmir,Budgam district,0,1,0,Assassination,Government,Unknown,0,Firearms,1,0
2005,2,Karnataka,Unknown,0,1,0,Bombing,Police,Unknown,0,Explosives,6,0
2005,2,Jammu and Kashmir,Shopian,0,1,0,Bombing,Military,Unknown,0,Explosives,0,25
2005,2,Jammu and Kashmir,Srinagar,0,1,0,Armed Assault,Government,AlMansoorian,6,Firearms,6,0
2005,3,Jammu and Kashmir,Matribugh,0,1,0,Armed Assault,Military,HM,0,Firearms,5,3
2005,3,Jammu and Kashmir,Kulgam,0,1,0,Assassination,Government,LeT,0,Firearms,1,0
2005,3,Assam,Abhayapuri,0,1,0,Bombing,Police,ULFA,0,Explosives,1,1
2005,3,Maharashtra,Buti Bori,0,1,0,Bombing,Utilities,ULFA,0,Explosives,0,0
2005,3,Assam,Tinsukia,1,0,0,Bombing,Transportation,ULFA,0,Explosives,0,0
2005,3,Assam,Guwahati,0,1,0,Bombing,Government,Unknown,0,Explosives,1,6
2005,3,Jammu and Kashmir,Poonch,0,1,0,Bombing,Business,LeT,0,Explosives,0,11
2005,4,Nagaland,Dimapur district,0,1,0,Bombing,Business,Unknown,1,Explosives,0,5
2005,4,Assam,Dibrugarh,0,1,0,Bombing,Police,Unknown,0,Explosives,0,3
2005,4,Jammu and Kashmir,Unknown,0,1,0,Facility,Transportation,AlNasireen Group,0,Firearms,0,0
2005,4,Jammu and Kashmir,Singhpora,0,1,0,Bombing,Transportation,Unknown,0,Explosives,0,0
2005,4,Jammu and Kashmir,Rajouri,0,1,0,Armed Assault,Terrorists,Unknown,0,Firearms,1,0
2005,4,Jammu and Kashmir,Sopore,0,0,0,Assassination,Government,Unknown,0,Firearms,0,1
2005,4,Jammu and Kashmir,Hari,0,1,0,Armed Assault,Military,Unknown,0,Firearms,1,0
2005,4,Jammu and Kashmir,Ashpur,0,1,0,Bombing,Military,Unknown,0,Explosives,2,10
2005,4,Andhra Pradesh,Ongole,1,1,0,Bombing,Police,Communist Party of India Maoist ,0,Explosives,1,9
2005,4,Jammu and Kashmir,Srinagar,0,1,0,Armed Assault,Police,Unknown,0,Firearms,1,0
2005,4,Jammu and Kashmir,Srinagar,0,1,0,Armed Assault,Police,Unknown,0,Firearms,1,0
2005,4,Jammu and Kashmir,Srinagar,0,1,0,Armed Assault,Police,Unknown,0,Melee,1,0
2005,5,Jammu and Kashmir,Bijbehara,0,1,0,Armed Assault,Government,AlMansoorian,2,Firearms,1,0
2005,5,Jammu and Kashmir,Pulwama,0,1,0,Bombing,Police,Unknown,0,Explosives,1,12
2005,5,Jammu and Kashmir,Pattan,0,1,0,Armed Assault,Government,Unknown,4,Firearms,4,0
2005,5,Jammu and Kashmir,Matha,0,1,0,Bombing,Private Citizens,Unknown,0,Explosives,2,16
2005,5,Jammu and Kashmir,Chakka,0,1,0,Armed Assault,Private Citizens,Unknown,0,Firearms,4,0
2005,5,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Police,AlNasireen Group,3,Explosives,8,36
2005,5,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Educational Institution,Unknown,0,Explosives,2,59
2005,5,Jammu and Kashmir,Srinagar,0,1,0,Armed Assault,Private Citizens,Unknown,0,Firearms,1,0
2005,5,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Private Citizens,Unknown,0,Explosives,2,20
2005,5,Jammu and Kashmir,Srinagar,1,1,0,Kidnapping,Private Citizens,LeT,0,Melee,4,0
2005,5,Delhi,New Delhi,0,1,0,Bombing,Business,Unknown,0,Explosives,1,43
2005,5,Delhi,New Delhi,0,1,0,Bombing,Business,Unknown,0,Explosives,0,7
2005,5,Assam,Guwahati,0,1,0,Bombing,Police,ULFA,0,Explosives,0,3
2005,5,Jammu and Kashmir,Anantnag,0,1,0,Bombing,Police,HM,0,Explosives,0,19
2005,6,Jammu and Kashmir,Kulgam,0,1,0,Armed Assault,Government,Unknown,0,Firearms,1,0
